datetime,open,high,low,close,volume
2021-02-04,37675.9,38735.1,36202.0,36979.0,6993.9083692
2021-02-05,36975.8,38340.0,36582.9,38296.7,4723.06032255
2021-02-06,38311.7,40986.0,38221.4,39257.0,8912.93374588
2021-02-07,39257.0,39704.4,37410.5,38874.9,5006.5933686
2021-02-08,38867.1,46727.2,38075.0,46421.3,13398.3907792
2021-02-09,46425.7,48222.0,45050.0,46502.8,10301.26645072
2021-02-10,46504.5,47340.0,43734.8,44847.5,6314.79658527
2021-02-11,44839.5,48703.6,44046.2,47962.8,7802.89931944
2021-02-12,47979.9,48925.0,46263.0,47470.4,5220.47254026
2021-02-13,47438.2,48224.1,46285.0,47199.9,2580.45504597
2021-02-14,47199.9,49700.0,47038.7,48649.7,3458.71063225
2021-02-15,48649.8,49043.3,45710.5,47937.1,5193.74990956
2021-02-16,47937.1,50599.9,47040.1,49218.7,5969.65474391
2021-02-17,49185.6,52779.6,48967.4,52130.0,7119.24851892
2021-02-18,52145.0,52555.1,50904.2,51600.9,4009.66867812
2021-02-19,51590.5,56349.9,50683.4,55926.9,7860.19565886
2021-02-20,55926.5,57500.0,53961.9,55938.7,5715.01788557
2021-02-21,55925.5,58339.0,55490.5,57478.3,3624.80199996
2021-02-22,57475.9,57567.6,45002.0,54154.8,12023.78611364
2021-02-23,54128.0,54200.0,45000.0,48899.8,16784.9015237
2021-02-24,48899.6,51442.5,47015.7,49727.7,7978.66276789
2021-02-25,49726.1,52071.9,46702.0,47061.5,7406.97076088
2021-02-26,47065.2,48449.0,44120.3,46314.5,9919.36123618
2021-02-27,46317.8,48350.0,45022.9,46170.2,4164.81586309
2021-02-28,46163.9,46706.2,43020.0,45245.4,6743.34800314
2021-03-01,45234.7,49818.1,45046.8,49620.7,6988.77577191
2021-03-02,49615.3,50225.8,47050.2,48486.2,5716.83874098
2021-03-03,48495.9,52600.0,48160.0,50400.0,6615.27096833
2021-03-04,50400.0,51820.4,47500.0,48330.0,7111.05210168
2021-03-05,48330.0,49539.3,46312.0,48750.1,7342.75210063
2021-03-06,48767.4,49232.2,47111.9,48899.9,3019.76834547
2021-03-07,48906.0,51470.2,48905.9,50962.3,4418.49114216
2021-03-08,50971.3,52432.9,49368.0,52375.0,4559.44626943
2021-03-09,52383.0,54929.0,51875.0,54913.7,5769.21144329
2021-03-10,54922.7,57378.0,53051.0,55851.0,7848.94537189
2021-03-11,55851.1,58150.1,54286.3,57809.9,5980.9519464
2021-03-12,57807.0,58069.5,55040.2,57234.0,4893.8049242
2021-03-13,57238.9,61724.6,56073.2,61174.9,7046.9968505
2021-03-14,61174.9,61639.2,59001.0,59001.1,3326.33666744
2021-03-15,59001.0,60580.0,54593.8,55600.0,6582.40120396
2021-03-16,55627.6,56891.1,52500.0,56891.1,6209.71733915
2021-03-17,56891.1,58951.0,53752.0,58933.0,6393.42751957
2021-03-18,58940.5,60000.0,57007.0,57640.9,5685.98683374
2021-03-19,57640.0,59461.5,56243.1,58101.8,3750.03965847
2021-03-20,58085.0,59880.0,57545.2,58091.6,3301.18893987
2021-03-21,58080.5,58835.6,55536.5,57378.4,3821.33262091
2021-03-22,57368.8,58403.2,53775.0,54095.1,6040.09429082
2021-03-23,54098.2,55814.9,53011.0,54367.9,4947.2825118
2021-03-24,54341.1,57200.0,51641.8,52293.8,7746.27477539
2021-03-25,52280.4,53219.9,50436.3,51349.0,6381.12213111
2021-03-26,51318.2,55107.0,51239.1,55062.2,4844.8631379
2021-03-27,55062.1,56668.0,54000.0,55852.4,3863.13603468
2021-03-28,55852.5,56550.0,54690.9,55782.0,3475.04491271
2021-03-29,55782.3,58619.7,54919.0,57628.3,5700.8216450400005
2021-03-30,57627.5,59380.0,57055.0,58781.0,3845.1102642
2021-03-31,58781.1,59800.0,56813.8,58786.2,5327.22722624
2021-04-01,58780.4,59474.6,57917.1,58732.9,2410.38717183
2021-04-02,58732.9,60025.0,58500.0,59020.7,4124.72737024
2021-04-03,59020.7,59867.1,56955.0,57099.0,3464.68056717
2021-04-04,57098.5,58495.6,56468.4,58195.0,2141.6156663
2021-04-05,58195.1,59278.1,56820.0,59100.0,3349.55425107
2021-04-06,59120.0,59462.8,57377.1,58017.1,2606.71824301
2021-04-07,58017.2,58652.1,55460.0,55951.0,4977.28283591
2021-04-08,55936.6,58159.1,55728.0,58036.9,2457.98547445
2021-04-09,58037.0,58890.4,57538.3,58110.0,3057.66475859
2021-04-10,58110.0,61207.0,57882.0,59775.6,5761.91899365
2021-04-11,59760.9,60652.6,59178.7,59956.0,2549.49989843
2021-04-12,59967.9,61200.0,59420.0,59823.7,3446.70082823
2021-04-13,59823.7,63882.5,59781.2,63587.2,6177.10923208
2021-04-14,63581.0,64900.0,61315.0,62969.0,5919.06698176
2021-04-15,62963.0,63830.0,62050.0,63243.0,2795.04497579
2021-04-16,63243.1,63593.1,60100.0,61455.0,5721.67400189
2021-04-17,61455.1,62636.4,59702.4,60085.2,3065.2332489
2021-04-18,60053.2,60403.2,51017.1,56239.8,12343.69013991
2021-04-19,56227.5,57594.7,54228.9,55720.0,6512.59134163
2021-04-20,55720.0,57110.4,53388.3,56500.0,7687.49719444
2021-04-21,56500.0,56805.5,53600.0,53815.2,4717.82060094
2021-04-22,53815.3,55459.4,50500.0,51730.0,9953.90733623
2021-04-23,51709.3,52124.4,47549.3,51178.7,10999.93082739
2021-04-24,51178.6,51200.0,48746.4,50093.4,3985.66649892
2021-04-25,50085.7,50580.4,47000.0,49106.5,5167.60710792
2021-04-26,49112.6,54419.5,48828.6,54051.9,6628.8264475
2021-04-27,54056.1,55500.0,53333.4,55078.7,3164.50207088
2021-04-28,55077.4,56500.0,53868.4,54899.3,3614.12993932
2021-04-29,54886.1,55246.3,52390.2,53579.6,4429.85858417
2021-04-30,53579.7,57987.8,53071.6,57784.4,4714.69469027
2021-05-01,57780.3,58525.5,57070.0,57859.2,2641.27327696
2021-05-02,57859.0,57959.5,56101.0,56618.5,2313.43198949
2021-05-03,56618.6,58981.4,56505.0,57193.5,3893.98749164
2021-05-04,57193.4,57214.4,53100.1,53239.4,6017.21631153
2021-05-05,53178.2,57999.8,53000.0,57497.0,4982.05289656
2021-05-06,57500.0,58420.2,55309.0,56421.1,3731.47989381
2021-05-07,56421.0,58700.0,55320.0,57383.0,4401.25667731
2021-05-08,57388.0,59521.4,57000.0,58953.8,4236.84217293
2021-05-09,58951.5,59264.0,56326.0,58293.1,4221.19094015
2021-05-10,58320.5,59598.8,53470.0,55888.1,6579.76936398
2021-05-11,55887.6,56949.9,54538.5,56747.5,3743.10183969
2021-05-12,56747.2,57983.6,48605.0,49528.2,8319.13206049
2021-05-13,49689.8,51412.4,45000.0,49675.2,13112.97295707
2021-05-14,49675.2,51540.0,48886.0,49899.0,5283.40307058
2021-05-15,49899.0,50827.3,46600.0,46760.4,5579.76403697
2021-05-16,46761.0,49828.8,43824.3,46482.4,8105.03021238
2021-05-17,46474.7,46648.5,42111.2,43551.8,11120.91455594
2021-05-18,43551.9,45823.4,42297.9,42895.2,7733.40748061
2021-05-19,42898.4,43562.0,29800.0,36742.1,32117.81744919
2021-05-20,36765.2,42559.8,35000.0,40614.6,14001.71818022
2021-05-21,40609.6,42270.6,33533.9,37331.7,16797.1237355
2021-05-22,37329.1,38841.7,35250.2,37468.3,8986.94681932
2021-05-23,37478.6,38269.7,31078.7,34718.8,14666.53782403
2021-05-24,34726.1,39989.9,34420.8,38833.8,10887.37813462
2021-05-25,38843.0,39841.8,36500.0,38388.1,9077.78193362
2021-05-26,38373.3,40893.6,37828.7,39283.9,8780.33538681
2021-05-27,39290.0,40398.0,37230.0,38516.4,5741.21161495
2021-05-28,38537.1,38872.0,34719.0,35683.8,8847.37503839
2021-05-29,35683.8,37300.0,33652.8,34616.6,5678.78134206
2021-05-30,34631.9,36491.0,33423.2,35666.4,4358.80731752
2021-05-31,35667.9,37512.8,34200.0,37303.8,6015.57907222
2021-06-01,37273.1,37934.3,35748.0,36676.3,5550.37830977
2021-06-02,36676.4,38209.2,35929.2,37565.3,6015.59853907
2021-06-03,37565.3,39471.0,37159.1,39196.6,5148.39623551
2021-06-04,39212.3,39249.8,35576.7,36859.3,4886.8298380100005
2021-06-05,36857.6,37935.8,34825.9,35534.6,5464.0468755
2021-06-06,35532.2,36479.5,35251.1,35803.4,3143.77172653
2021-06-07,35783.2,36796.3,33334.3,33587.6,6097.1643708
2021-06-08,33578.6,34059.4,31017.4,33420.0,10427.77808542
2021-06-09,33409.7,37500.0,32420.4,37394.8,9238.69858949
2021-06-10,37398.9,38399.0,35803.7,36678.4,7617.81781512
2021-06-11,36684.5,37654.3,35952.7,37322.1,5129.65751914
2021-06-12,37322.2,37449.5,34680.0,35544.9,5687.92246099
2021-06-13,35544.9,39409.4,34801.0,39034.6,6657.34568881
2021-06-14,39035.7,41068.9,38734.1,40530.8,9271.86103113
2021-06-15,40529.1,41341.8,39461.1,40166.6,6860.96502085
2021-06-16,40167.3,40493.0,38120.0,38337.1,6377.83530526
2021-06-17,38337.1,39561.4,37405.0,38078.2,5943.09482995
2021-06-18,38078.2,38193.1,35126.0,35813.1,6481.41560882
2021-06-19,35824.0,36450.0,34901.0,35490.5,4433.89124926
2021-06-20,35484.2,36112.2,33370.0,35595.0,6211.38917657
2021-06-21,35595.7,35750.8,31260.0,31655.2,11250.80318191
2021-06-22,31620.6,33290.0,28816.6,32516.2,16013.02512652
2021-06-23,32543.5,34879.4,32402.3,33683.3,6235.07771898
2021-06-24,33685.8,35311.2,32333.0,34666.6,4751.25294035
2021-06-25,34669.6,35509.1,31278.3,31583.7,6369.96310269
2021-06-26,31577.3,32691.1,30179.0,32277.0,5081.8010512
2021-06-27,32275.9,34700.0,32025.0,34675.3,4146.61861923
2021-06-28,34700.0,35288.1,33872.6,34472.0,3636.38700621
2021-06-29,34475.9,36643.2,34268.0,35903.3,4424.18272826
2021-06-30,35876.6,36090.7,34066.0,35046.2,5170.92041169
2021-07-01,35070.4,35070.4,32717.2,33532.4,3978.18818389
2021-07-02,33513.6,34000.0,32721.4,33802.9,2743.28938415
2021-07-03,33802.8,34930.0,33348.9,34685.4,2751.57485772
2021-07-04,34685.3,35948.9,34381.1,35305.0,1565.43692841
2021-07-05,35305.1,35305.1,33080.3,33697.6,3910.77610273
2021-07-06,33700.1,35113.4,33555.0,34235.0,2929.15531704
2021-07-07,34215.4,35065.4,33825.5,33885.1,3092.63697678
2021-07-08,33885.1,33946.8,32112.6,32882.2,5315.40615165
2021-07-09,32878.4,34088.0,32273.3,33791.0,2672.57242579
2021-07-10,33820.7,34252.8,32968.2,33522.2,2877.57094613
2021-07-11,33514.4,34612.1,33335.1,34223.0,1464.17903091
2021-07-12,34246.9,34665.7,32678.0,33107.3,2394.27227495
2021-07-13,33101.8,33340.7,32204.0,32722.9,2805.67684196
2021-07-14,32722.9,33114.5,31555.6,32815.2,3361.80681084
2021-07-15,32815.2,33188.3,31150.1,31832.6,3312.48579476
2021-07-16,31868.5,32250.0,31050.0,31405.9,3509.17354846
2021-07-17,31405.9,31934.4,31175.2,31510.0,2475.8277861
2021-07-18,31503.3,32440.4,31133.4,31780.1,1732.12447709
2021-07-19,31783.9,31894.6,30415.1,30820.5,2979.17990695
2021-07-20,30827.2,31065.9,29288.6,29788.1,4916.64579088
2021-07-21,29788.1,32844.4,29505.0,32125.0,5607.11299757
2021-07-22,32125.0,32607.9,31722.4,32283.3,2647.26036487
2021-07-23,32283.3,33639.0,32015.1,33639.0,2313.73671543
2021-07-24,33639.0,34525.9,33431.8,34284.6,1780.13466886
2021-07-25,34281.7,35436.0,33869.9,35413.6,2156.63305408
2021-07-26,35421.2,40533.0,35254.9,37295.2,10167.76222898
2021-07-27,37270.3,39524.3,36406.8,39506.2,4984.79120085
2021-07-28,39475.1,40919.1,38805.0,40011.0,7153.80394074
2021-07-29,40025.4,40625.0,39267.2,40000.0,3163.60831747
2021-07-30,40000.0,42306.8,38345.1,42238.4,5064.45914208
2021-07-31,42232.8,42400.0,41060.9,41488.5,2936.27268557
2021-08-01,41500.2,42598.7,39413.5,39889.1,3418.77666998
2021-08-02,39892.9,40440.8,38700.0,39152.3,3484.03746469
2021-08-03,39152.3,39791.1,37655.0,38163.0,2928.51803759
2021-08-04,38163.0,39950.0,37527.9,39749.0,3247.49741869
2021-08-05,39749.0,41403.5,37355.0,40886.4,4658.48012318
2021-08-06,40886.5,43401.9,39900.0,42823.9,5136.12562239
2021-08-07,42861.7,44721.8,42495.0,44595.6,4572.2656366500005
2021-08-08,44612.1,45348.0,43320.0,43845.6,3633.15341262
2021-08-09,43845.6,46484.1,42827.7,46307.1,5596.8083859
2021-08-10,46300.8,46688.0,44666.0,45597.9,3067.58273266
2021-08-11,45606.9,46736.4,45373.5,45571.7,3453.29745797
2021-08-12,45555.0,46195.4,43800.1,44401.1,3518.00135915
2021-08-13,44401.1,47898.5,44251.2,47823.3,3758.41270575
2021-08-14,47823.2,48164.0,46042.5,47115.2,2919.95758092
2021-08-15,47111.8,47385.0,45550.0,47019.3,2071.59303095
2021-08-16,47023.7,48072.6,45697.4,45926.3,2706.98581072
2021-08-17,45926.2,47172.3,44401.2,44672.2,3241.82391922
2021-08-18,44672.3,46000.0,44250.0,44714.7,3152.22384986
2021-08-19,44720.2,47062.2,44000.0,46765.3,2586.71961413
2021-08-20,46770.8,49400.0,46662.9,49345.4,3487.34529736
2021-08-21,49345.5,49790.0,48267.6,48865.4,2665.04808027
2021-08-22,48865.3,49532.3,48058.1,49293.6,1714.41498688
2021-08-23,49293.4,50500.0,49060.0,49517.3,3082.1990917
2021-08-24,49498.5,49867.0,47601.1,47721.8,3100.20552522
2021-08-25,47715.1,49245.0,47146.3,48991.3,2574.22348859
2021-08-26,48991.4,49350.0,46284.8,46848.9,3146.96420499
2021-08-27,46846.7,49174.9,46386.4,49074.9,2641.09655507
2021-08-28,49074.9,49314.0,48393.9,48895.7,1283.53995147
2021-08-29,48895.7,49653.9,47800.0,48787.7,2209.81695995
2021-08-30,48787.7,48900.0,46861.6,46985.7,2486.56265077
2021-08-31,46987.1,48248.0,46715.0,47140.0,2187.18729632
2021-09-01,47140.0,49137.3,46550.0,48872.2,2533.30446857
2021-09-02,48872.1,50372.9,48622.0,49290.3,3385.6039751
2021-09-03,49290.2,51009.7,48356.0,50018.6,3573.55216917
2021-09-04,50022.9,50559.5,49363.6,49956.1,1586.89909085
2021-09-05,49956.1,51890.9,49512.4,51767.9,1789.62712902
2021-09-06,51768.0,52800.0,51025.5,52688.3,2936.9102403
2021-09-07,52688.2,52900.0,42000.0,46882.1,8704.47507851
2021-09-08,46889.4,47362.4,44444.0,46073.4,3445.37904509
2021-09-09,46064.3,47399.0,45498.7,46385.5,2296.92249934
2021-09-10,46389.7,47035.8,44135.2,44842.2,3263.68418329
2021-09-11,44842.2,45992.4,44741.0,45137.4,1232.04701058
2021-09-12,45148.8,46487.9,44770.0,46061.3,1191.75920386
2021-09-13,46061.3,46879.0,43374.9,44965.8,3626.13848516
2021-09-14,44965.8,47260.0,44700.0,47123.8,2093.24516558
2021-09-15,47110.5,48481.0,46744.0,48152.3,2105.84316226
2021-09-16,48152.3,48485.8,47030.1,47786.9,2346.88094084
2021-09-17,47786.9,48185.9,46745.7,47269.7,1992.48285798
2021-09-18,47269.7,48800.0,47077.9,48309.9,1266.13030013
2021-09-19,48306.9,48379.1,46851.2,47237.8,1212.98300081
2021-09-20,47247.3,47307.7,42510.0,42992.9,5702.72315675
2021-09-21,42992.9,43624.7,39579.0,40694.5,7172.16453905
2021-09-22,40710.5,44024.2,40600.0,43562.8,3451.0232252
2021-09-23,43563.3,45000.0,43111.6,44889.8,4134.75841959
2021-09-24,44888.9,45153.0,40750.0,42833.2,4342.48584897
2021-09-25,42831.7,43021.7,41705.1,42710.1,1048.25978127
2021-09-26,42710.1,43930.4,40802.7,43204.6,2221.51191463
2021-09-27,43175.2,44333.0,42120.7,42176.3,1931.75133746
2021-09-28,42176.3,42750.0,40875.6,41038.4,2208.43001131
2021-09-29,41016.0,42579.9,40772.2,41524.8,1684.47858441
2021-09-30,41523.9,44100.0,41423.7,43798.7,3019.03423862
2021-10-01,43798.7,48475.0,43300.3,48163.7,6435.27941539
2021-10-02,48168.8,48349.2,47487.1,47662.0,1607.94364597
2021-10-03,47657.3,49257.9,47131.1,48230.2,1634.25947852
2021-10-04,48228.6,49500.0,46895.8,49243.3,2807.12047733
2021-10-05,49239.2,51888.0,49084.3,51487.0,3986.90104891
2021-10-06,51492.9,55770.0,50366.4,55350.2,7275.1398396
2021-10-07,55350.2,55352.2,53399.8,53817.3,3088.8639744
2021-10-08,53817.4,56114.1,53685.0,53960.5,2610.25371637
2021-10-09,53960.9,55515.1,53700.0,54960.2,1225.36995247
2021-10-10,54967.4,56500.0,54118.6,54677.5,2269.36951984
2021-10-11,54678.9,57837.7,54450.2,57493.7,2759.71831667
2021-10-12,57482.8,57673.8,54019.2,56010.1,3654.09673972
2021-10-13,55991.9,57777.0,54271.2,57381.2,2996.53411262
2021-10-14,57381.2,58580.4,56825.0,57354.7,2563.22291487
2021-10-15,57357.1,62887.5,56888.5,61656.2,5109.99054465
2021-10-16,61669.8,62400.0,60162.0,60873.4,1949.73834758
2021-10-17,60868.5,61674.3,58900.2,61526.5,2117.39441694
2021-10-18,61526.1,62672.6,59900.0,62037.7,3360.21003328
2021-10-19,62009.7,64448.0,61320.0,64284.9,3519.54863643
2021-10-20,64291.6,66982.2,63546.2,66035.8,3510.76140658
2021-10-21,66035.7,66637.8,54100.0,62198.0,6352.47840472
2021-10-22,62197.4,63757.9,60034.2,60687.5,2944.82329906
2021-10-23,60681.8,61713.9,59610.4,61296.9,1268.27646707
2021-10-24,61297.6,61450.0,59523.0,60900.0,1425.56624729
2021-10-25,60865.1,63700.0,60674.0,63081.8,2226.58409364
2021-10-26,63081.7,63288.0,59824.2,60310.2,2547.7148115
2021-10-27,60325.1,61477.1,58140.6,58500.1,3919.94009391
2021-10-28,58500.1,62490.0,57948.0,60613.5,4470.97972867
2021-10-29,60604.5,62950.0,60223.5,62246.5,2696.12498162
2021-10-30,62246.4,62359.2,60741.1,61866.3,1190.07577744
2021-10-31,61879.2,62422.8,60051.0,61380.1,1502.7448602700001
2021-11-01,61380.1,62500.0,59449.1,60932.2,2629.58433239
2021-11-02,60954.5,64327.0,60665.9,63276.6,2699.08680917
2021-11-03,63279.8,63550.4,60810.3,62942.9,2549.50515294
2021-11-04,62938.0,63115.0,60644.2,61449.0,1847.35374499
2021-11-05,61448.9,62631.9,60804.4,61006.2,1417.66112794
2021-11-06,61007.4,61602.1,60129.8,61536.3,1322.53450792
2021-11-07,61535.4,63317.8,61388.0,63317.8,1529.67357452
2021-11-08,63319.6,67777.7,63319.6,67559.8,3790.57764695
2021-11-09,67550.8,68495.0,66316.0,66950.0,3087.66068944
2021-11-10,66950.1,68991.0,62700.1,64969.0,6283.89542612
2021-11-11,64950.0,65611.8,64108.2,64825.4,1592.15453281
2021-11-12,64825.1,65483.2,62300.5,64153.0,3112.57632595
2021-11-13,64151.3,64982.5,63415.0,64393.1,1380.32063222
2021-11-14,64394.5,65495.0,63636.0,65495.0,1469.7633669
2021-11-15,65495.0,66349.6,63423.1,63615.8,2164.77424947
2021-11-16,63615.8,63615.8,58630.0,60137.2,5458.23091382
2021-11-17,60137.2,60847.0,58400.0,60367.8,3091.50473488
2021-11-18,60368.6,60964.4,56526.2,56936.7,4502.71829533
2021-11-19,56910.8,58384.5,55674.0,58099.6,2214.61806729
2021-11-20,58107.2,59879.0,57435.2,59744.2,1732.26067658
2021-11-21,59773.5,60050.0,58532.8,58646.2,1364.80530238
2021-11-22,58715.2,59411.8,55633.6,56295.5,3884.23504747
2021-11-23,56290.2,57850.0,55362.7,57571.4,3757.38655294
2021-11-24,57574.0,57738.9,55909.0,57203.3,2491.50179526
2021-11-25,57170.4,59400.0,57053.0,58932.6,2745.1692686
2021-11-26,58955.3,59193.8,53571.0,53789.0,5990.18492889
2021-11-27,53776.5,55314.1,53658.6,54784.9,2931.76839397
2021-11-28,54755.3,57485.7,53300.0,57300.0,2140.38175466
2021-11-29,57300.0,58890.0,56755.1,57830.2,2956.8957486
2021-11-30,57830.2,59230.0,55932.6,56980.7,3846.71754387
2021-12-01,57007.4,59090.7,56520.0,57237.9,4177.69883078
2021-12-02,57237.2,57410.2,55848.2,56526.4,3209.84776939
2021-12-03,56528.2,57688.9,51752.6,53678.6,4327.86169518
2021-12-04,53675.0,53893.4,40150.1,49256.3,8752.13045337
2021-12-05,49245.0,49750.0,47832.2,49443.3,3719.42291606
2021-12-06,49444.0,50957.6,47210.0,50564.3,4041.25413658
2021-12-07,50544.8,51955.0,50100.0,50650.1,2688.89947095
2021-12-08,50650.1,51202.5,48579.3,50515.1,2972.51766698
2021-12-09,50525.1,50819.5,47298.4,47581.6,2676.01582721
2021-12-10,47576.4,50114.2,46888.8,47206.2,3303.43803237
2021-12-11,47173.9,49500.0,46800.0,49367.2,2050.07203122
2021-12-12,49406.0,50788.4,48697.8,50113.2,2006.54124686
2021-12-13,50098.8,50219.8,45759.0,46732.2,4875.97827071
2021-12-14,46732.2,48690.0,46313.7,48399.2,3796.85329687
2021-12-15,48399.2,49512.5,46632.0,48881.3,4215.29958448
2021-12-16,48881.8,49465.6,47560.0,47631.0,3310.70025234
2021-12-17,47639.9,48001.9,45500.0,46168.3,3751.81654837
2021-12-18,46166.6,47333.6,45520.2,46864.3,1860.29343155
2021-12-19,46858.0,48289.0,46484.8,46688.4,2045.95244356
2021-12-20,46687.8,47549.8,45600.0,46898.1,2962.42901571
2021-12-21,46907.3,49321.1,46676.5,48925.9,3848.86369954
2021-12-22,48925.9,49599.8,48491.0,48624.9,2012.83395996
2021-12-23,48624.9,51391.2,48042.3,50818.8,3041.90076375
2021-12-24,50818.8,51844.4,50456.0,50834.3,2354.66290749
2021-12-25,50848.8,51154.2,50209.2,50436.0,1207.10538909
2021-12-26,50436.1,51242.0,49427.9,50797.3,1055.68617965
2021-12-27,50797.4,52111.0,50480.2,50687.4,1606.2372232
2021-12-28,50687.5,50693.5,47305.5,47538.8,3483.41685755
2021-12-29,47549.8,48123.7,46120.0,46473.2,2322.69773712
2021-12-30,46464.5,47907.4,45930.1,47143.8,1914.15555909
2021-12-31,47143.8,48591.6,45530.3,46150.0,3085.89870041
2022-01-01,46150.0,47922.6,46150.0,47738.3,2107.53985109
2022-01-02,47736.5,47950.4,46700.0,47304.6,1339.76706516
2022-01-03,47300.0,47567.2,45707.9,46452.6,2124.92965279
2022-01-04,46452.5,47500.0,45548.7,45858.5,2197.40204911
2022-01-05,45858.5,47066.5,42505.0,43410.0,4025.22187251
2022-01-06,43432.5,43748.0,42424.0,43124.4,4752.5340342
2022-01-07,43124.5,43134.9,40666.0,41523.6,5683.08854896
2022-01-08,41523.7,42302.4,40555.0,41693.2,2547.40018101
2022-01-09,41693.2,42786.7,41249.7,41862.9,1990.27301573
2022-01-10,41867.1,42239.6,39659.9,41855.3,4091.3434003
2022-01-11,41855.2,43127.5,41315.5,42728.8,3284.90512062
2022-01-12,42728.8,44348.5,42480.0,43927.8,2829.3864255
2022-01-13,43927.8,44420.1,42352.0,42550.0,2946.0392817800002
2022-01-14,42550.0,43473.1,41800.0,43090.0,2679.03907047
2022-01-15,43090.0,43791.6,42600.0,43111.5,968.42773499
2022-01-16,43111.5,43463.8,42614.9,43114.5,1260.06581021
2022-01-17,43114.5,43200.6,41579.2,42248.1,1663.63956443
2022-01-18,42248.0,42667.0,41288.0,42383.0,1837.05572424
2022-01-19,42371.3,42577.8,41159.0,41686.2,1901.21919051
2022-01-20,41686.2,43497.4,40577.1,40686.9,3066.3654717
2022-01-21,40686.9,41115.7,35409.7,36468.4,8767.97896543
2022-01-22,36446.2,36814.5,34007.7,35067.6,5291.58658861
2022-01-23,35074.4,36500.0,34613.3,36277.5,2352.82813218
2022-01-24,36270.1,37500.0,32940.1,36699.5,7514.32012397
2022-01-25,36699.5,37552.8,35685.3,36987.8,3159.62499406
2022-01-26,36994.6,38899.9,36251.2,36827.6,5444.73316008
2022-01-27,36827.7,37242.5,35548.5,37200.5,4195.7365024
2022-01-28,37168.0,37999.9,36172.3,37737.9,2641.81060052
2022-01-29,37735.7,38719.5,37275.7,38164.9,1719.35576253
2022-01-30,38188.3,38358.0,37389.0,37930.1,1029.00263292
2022-01-31,37914.0,38786.0,36667.5,38512.1,2480.74191311
2022-02-01,38512.0,39290.0,38050.0,38719.9,3297.94054184
2022-02-02,38721.4,38878.8,36600.0,36903.3,2696.06358072
2022-02-03,36921.5,37389.0,36269.8,37324.4,1712.71372093
2022-02-04,37324.3,41774.0,37073.9,41585.5,4215.00213866
2022-02-05,41597.2,41926.4,40883.7,41419.0,2185.39631284
2022-02-06,41419.0,42694.5,41141.9,42419.5,1802.87866177
2022-02-07,42426.1,44528.6,41697.4,43867.2,4551.08786991
2022-02-08,43873.1,45500.0,42709.6,44079.1,3406.28386557
2022-02-09,44083.1,44831.0,43187.2,44424.3,3189.2013542600002
2022-02-10,44420.1,45900.0,43228.0,43537.5,5423.21687426
2022-02-11,43537.5,43944.9,42000.0,42400.2,3339.52912017
2022-02-12,42382.9,43038.2,41760.6,42241.0,1923.5165426
2022-02-13,42241.1,42768.5,41893.1,42062.6,1116.0610551
2022-02-14,42062.5,42852.0,41573.1,42563.5,1910.921138
2022-02-15,42563.4,44770.8,42469.6,44563.1,2172.19699845
2022-02-16,44563.3,44580.2,43236.5,43873.1,1736.01788274
2022-02-17,43873.0,44179.4,40100.0,40543.9,3652.69934693
2022-02-18,40547.4,40957.3,39455.6,40007.4,2784.89549486
2022-02-19,40007.4,40450.0,39669.9,40095.8,876.74267072
2022-02-20,40094.3,40135.1,38000.0,38400.0,2745.53447997
2022-02-21,38400.1,39490.9,36782.6,37025.7,4573.5465934
2022-02-22,37024.2,38418.6,36366.0,38256.3,3353.30431962
2022-02-23,38256.3,39250.0,37086.6,37250.1,3194.19106208
2022-02-24,37250.1,39739.9,34333.2,38340.9,10149.01064468
2022-02-25,38343.6,39700.0,38032.3,39233.5,3245.33206426
2022-02-26,39233.5,40277.9,38601.4,39120.2,2096.3768357
2022-02-27,39120.2,39888.0,37029.8,37709.1,3471.62699165
2022-02-28,37709.2,44194.2,37447.6,43194.7,7239.98641139
2022-03-01,43188.4,44955.9,42841.4,44427.9,7597.69832082
2022-03-02,44428.0,45349.0,43357.1,43922.5,4957.98241024
2022-03-03,43922.2,44085.4,41822.8,42465.0,4346.22959521
2022-03-04,42465.0,42499.9,38586.3,39137.5,7304.53670128
2022-03-05,39137.4,39624.6,38618.6,39396.4,1525.78608567
2022-03-06,39396.3,39678.9,38114.2,38416.3,2510.55353103
2022-03-07,38420.4,39545.0,37159.4,38041.1,4119.15961965
2022-03-08,38009.7,39373.0,37888.0,38752.6,3675.88046639
2022-03-09,38752.6,42590.6,38682.0,41965.3,5198.25392826
2022-03-10,41959.0,42041.8,38576.0,39435.8,4618.53673304
2022-03-11,39435.8,40222.4,38251.5,38732.1,3456.97028138
2022-03-12,38727.7,39499.8,38699.0,38785.0,1535.94197044
2022-03-13,38785.0,39300.0,37593.9,37788.4,2254.41667315
2022-03-14,37783.7,39899.8,37584.5,39689.2,3419.07724491
2022-03-15,39689.2,39900.0,38170.0,39325.4,2558.80418229
2022-03-16,39319.0,41706.8,38807.5,41124.0,6535.83329788
2022-03-17,41129.9,41469.1,40549.1,40945.6,2304.19460769
2022-03-18,40941.1,42368.6,40179.1,41775.1,2563.53836494
2022-03-19,41778.7,42379.6,41537.5,42218.0,1284.42334446
2022-03-20,42218.0,42308.2,40945.0,41289.0,1955.58878093
2022-03-21,41286.1,41572.4,40510.1,41014.3,1919.75933186
